num_of_players, total_bet, last_loss, last_revenue, consecutive_wl, last_result,current_result
44,2392000,15789700402,477300,-1,1.33,147.6
50,3898100,15791849764,22800,1,147.6,2.86
44,652400,15793061722,261700,2,2.86,2.62
47,1634000,15793251876,62100,3,2.62,2.1
51,1174300,15793608835,265000,4,2.1,2.88
44,774300,15794231119,242900,5,2.88,1.38
44,843200,15794253919,602100,-1,1.38,1.43
43,231500,15794259179,813900,-2,1.43,1.28
41,348400,15794264016,202400,-3,1.28,11.02
47,943100,15794815562,24200,1,11.02,8.39
47,717800,15795998522,43300,2,8.39,30.54
51,1574100,15796569049,21800,3,30.54,2.76
51,1582800,15796696614,352500,4,2.76,19.96
49,348700,15797955118,29900,5,19.96,19.06
53,1234000,15798191729,32400,6,19.06,3.9
52,439300,15799550192,46300,7,3.9,2.46
51,484300,15799636168,264300,8,2.46,3.01
51,603400,15800019779,93700,9,3.01,1.14
51,2288800,15800028407,511700,-1,1.14,2.64
50,386600,15800259017,258100,1,2.64,1.42
51,1349000,15800267771,342000,-1,1.42,122.35
50,15475000,15802717520,12900,1,122.35,3.24
46,332400,15818066699,33000,2,3.24,1.07
47,2530000,15818067257,321400,-1,1.07,1.29
47,1346600,15818192908,395200,-2,1.29,5.43
51,582000,15819771880,23600,1,5.43,1.62
52,1089000,15819919879,241400,-1,1.62,1.12
51,1371400,15819988644,235700,-2,1.12,1.11
49,2732200,15819993308,1324100,-3,1.11,1.08
45,5874000,15819993470,2729900,-4,1.08,1.35
46,751500,15820514978,1772200,-5,1.35,1.79
46,1286000,15820576590,511400,-6,1.79,1.35
46,2830700,15820619246,1070600,-7,1.35,2.72
42,411500,15823195230,119400,1,2.72,1.63
47,1550500,15823232167,310800,-1,1.63,1.06
46,935800,15823248197,749900,-2,1.06,1
46,2466400,15823248197,935800,-3,1,1.23
47,2524500,15823404481,1179500,-4,1.23,2.03
49,761200,15824396138,212300,1,2.03,10.48
46,479200,15824959036,60200,2,10.48,3.13
48,327300,15825287605,50900,3,3.13,27.43
46,825900,15826020268,16700,4,27.43,1.3
42,2673300,15826157499,299000,-1,1.3,4.59
52,6036500,15826632316,16900,1,4.59,1.12
55,18926400,15826638027,5924400,-1,1.12,3.57
53,16360700,15833048353,59800,1,3.57,1.16
55,3061400,15833135638,15395800,-1,1.16,33.27
45,6105800,15836108602,16800,1,33.27,1.06
44,1246500,15836110277,6072300,-1,1.06,1.31
46,1238700,15836129885,1081500,-2,1.31,1.47
46,15666300,15836243277,214700,-3,1.47,1.29
47,635700,15836310287,15299800,-4,1.29,293.16
45,1246600,15840471730,500,1,293.16,1.02
42,33066000,15840471730,1246600,-1,1.02,2.45
44,33525600,15847841003,48800,1,2.45,1.02
48,134355700,15847841003,33525600,-1,1.02,5.54
43,159103500,15861264018,26800,1,5.54,4.21
39,11058500,15881788875,26900,2,4.21,1.66
42,101299300,15881917515,10141900,-1,1.66,1.18
45,56005900,15882000756,100339600,-2,1.18,1
39,818200,15882000756,56005900,-3,1,4.55
42,1325400,15882854791,27200,1,4.55,6.02
41,431800,15883279931,32100,2,6.02,1.15
45,1392400,15883280191,428600,-1,1.15,2.74
44,7114200,15883444723,33100,1,2.74,2.24
44,1107900,15888484547,983800,2,2.24,2.8
43,2382700,15888836858,534200,3,2.8,1.5
43,2238900,15889216971,992400,-1,1.5,1.29
41,1296500,15889267530,1991300,-2,1.29,1.66
47,5802800,15889356169,1007300,-3,1.66,2.87
48,4694200,15891059381,87900,1,2.87,590.92
44,1221800,15899232900,0,2,590.92,1.13
41,1230300,15899279238,358000,-1,1.13,2.39
44,1595800,15899397495,280700,1,2.39,5.04
43,404500,15900634037,26200,2,5.04,2.69
45,2700700,15900825008,47700,3,2.69,1
48,1691900,15900825008,2700700,-1,1,1.59
49,3281700,15900929057,1270900,-2,1.59,1.23
45,3788200,15901010126,2242100,-3,1.23,3.81
51,3762000,15903956538,37700,1,3.81,1.3
50,1992600,15903987657,3601300,-1,1.3,1.82
46,5161400,15904121481,877200,-2,1.82,2.24
47,1350600,15908211888,76200,1,2.24,3.31
41,3041800,15910270668,82000,2,3.31,2.05
44,4305400,15912403459,15000,3,2.05,50.77
45,1257500,15915897473,1000,4,50.77,586.78
48,4494000,15916457616,0,5,586.78,2.41
46,1153400,15919883311,159500,6,2.41,2.05
48,3756100,15919913512,980200,7,2.05,1.64
42,1074800,15919968519,3390700,-1,1.64,1.39
43,2177500,15919988350,910800,-2,1.39,1.28
41,259800,15920166628,881600,-3,1.28,1.5
45,2254200,15920200211,54400,-4,1.5,3.42
52,2304400,15920497783,3800,1,3.42,2.67
46,1970300,15920871514,870200,2,2.67,17.44
46,1514700,15922051573,26600,3,17.44,1.54
47,7186300,15922324925,168100,-1,1.54,2.08
48,2354600,15926580315,45100,1,2.08,1.23
46,2788300,15926607068,2149800,-1,1.23,5.4
45,474200,15928824199,1300,1,5.4,4.89
47,8129400,15928955519,1400,2,4.89,1.75
45,16125400,15929039130,7753800,-1,1.75,1.04
43,5396700,15929039130,16125400,-2,1.04,7.48
43,1791900,15934348510,1400,1,7.48,1.26
47,8588900,15934414313,1412600,-1,1.26,6.69
44,6729100,15939966818,1500,1,6.69,1.21
47,7006800,15940109723,5125200,-1,1.21,4.52
44,5341200,15945187849,3600,1,4.52,1.31
51,6864000,15945225516,5026200,-1,1.31,13.48
43,4321400,15950805918,1400,1,13.48,1.73
48,8642300,15950932016,2919900,-1,1.73,1.07
48,9412100,15950983274,7621300,-2,1.07,1.04
46,3568600,15950983274,9412100,-3,1.04,3.71
48,2610800,15953629329,72800,1,3.71,5.44
42,4628300,15955983166,34000,2,5.44,1.8
43,3848200,15956109609,3274700,-1,1.8,3.97
45,5468400,15959678931,104100,1,3.97,4.24
41,612000,15964738571,33100,2,4.24,1.27
42,3635200,15964808627,162800,-1,1.27,1.26
45,6302300,15964878449,3240000,-2,1.26,1.16
46,1479600,15964969322,5629800,-3,1.16,1.14
47,4895200,15964989385,1181500,-4,1.14,1.47
46,2806100,15965312150,3727400,-5,1.47,1.28
45,2661000,15965457812,2164900,-6,1.28,4.22
44,1680300,15967610753,5900,1,4.22,5.16
39,988100,15969170777,4000,2,5.16,6.34
41,1191700,15969625805,4600,3,6.34,1.22
41,740600,15969644836,1060800,-1,1.22,1.03
38,1011600,15969644840,740400,-2,1.03,1.55
39,655100,15969820703,402300,-3,1.55,1.32
39,757300,15969905144,254000,-4,1.32,1.37
44,885700,15970002529,222400,-5,1.37,1.75
42,1155200,15970075260,496400,-6,1.75,2.55
44,894300,15970654329,16300,1,2.55,1.21
43,807300,15970687516,687200,-1,1.21,1.7
45,1045200,15970799887,284400,-2,1.7,2.62
45,1120800,15971064028,140100,1,2.62,4.32
49,970000,15971401049,126300,2,4.32,1.79
41,2086700,15971600155,205000,-1,1.79,5.65
44,821300,15972020085,25900,1,5.65,1.83
45,1489500,15972240395,140500,-1,1.83,1.14
48,1404000,15972256030,1233000,-2,1.14,4.34
47,1096500,15973370681,26100,1,4.34,1.81
45,1211300,15973619773,106400,-1,1.81,1.74
45,1072700,15973907741,64500,-2,1.74,11.18
44,904300,15974365217,19800,1,11.18,67.1
48,720800,15975674694,1500,2,67.1,1.26
41,920400,15975696343,333900,-1,1.26,3.18
45,1127300,15976378655,58200,1,3.18,1.22
46,1840800,15976392856,978400,-1,1.22,2.62
43,1056700,15977475228,90400,1,2.62,10.05
42,1094300,15978682247,17500,2,10.05,5.34
47,2006500,15979043974,17400,3,5.34,2.42
41,1709900,15979432666,45200,4,2.42,1.31
42,1525400,15979464044,1434100,-1,1.31,1.35
45,1976000,15979594123,898900,-2,1.35,2.22
44,917400,15979976301,999400,1,2.22,4.1
44,1079700,15980313483,17500,2,4.1,5.29
39,584900,15980689173,21000,3,5.29,1.31
39,473300,15980707418,495200,-1,1.31,1.8
42,651000,15980824817,24000,-2,1.8,1.55
38,697500,15980964013,90500,-3,1.55,1.59
41,2738200,15981120556,49600,-4,1.59,1.24
38,4616900,15981168697,2453500,-5,1.24,2.42
44,3987900,15984717912,55200,1,2.42,2.03
42,2806800,15985029164,3090400,2,2.03,142.78
40,494600,15990279379,1500,3,142.78,4.79
41,720600,15990693982,17900,4,4.79,4.42
42,525100,15991015244,17600,5,4.42,26.34
38,1654700,15991267607,16800,6,26.34,1.06
35,1496800,15991334303,543000,-1,1.06,1.17
40,1968900,15991535434,144500,-2,1.17,2.05
42,2719400,15992132841,18900,1,2.05,1.04
43,3302700,15992132841,2719400,-1,1.04,24.59
44,3334600,15996338185,16800,1,24.59,2.25
40,3306500,15997421443,73900,2,2.25,1.58
42,3730900,15997555085,2071200,-1,1.58,1.75
43,3910300,15997862881,1161900,-2,1.75,2.25
42,3412100,15998314251,2010500,1,2.25,1.48
46,2448900,15998444930,2174400,-1,1.48,30.49
45,1714300,16000228036,16800,1,30.49,2.25
47,4601700,16000561094,407000,2,2.25,2.69
48,4277900,16001069368,3018600,3,2.69,2.06
44,3714200,16001281005,3037900,4,2.06,1.62
46,1592400,16001421659,3173700,-1,1.62,2.24
45,5626600,16002027747,140900,1,2.24,1.4
49,2487200,16002071410,5049300,-1,1.4,1.64
44,2279600,16002448315,284400,-2,1.64,1.14
45,5138100,16002462725,1849900,-3,1.14,1.93
44,5582800,16003866379,1086300,-4,1.93,5.84
41,1825000,16008569884,17600,1,5.84,3.75
40,1117200,16009527911,17700,2,3.75,2.17
42,4688600,16009820322,83400,3,2.17,5.64
41,933900,16016241666,17900,4,5.64,3.41
44,1112800,16016476129,168100,5,3.41,1.08
42,3309700,16016486211,865000,-1,1.08,1.36
42,4630700,16016655405,1853200,-2,1.36,27.27
47,1079500,16018776755,16900,1,27.27,2.23
46,3886100,16019213046,198300,2,2.23,9.49
43,724100,16026007731,17200,3,9.49,1.13
44,1440100,16026033269,360300,-1,1.13,1.17
43,1543100,16026081928,925000,-2,1.17,1.73
46,3885000,16026355037,507200,-3,1.73,1.23
50,16018000,16026489518,3155100,-4,1.23,1.8
51,7315000,16028534423,3864000,-5,1.8,1.46
50,6317900,16029175994,4558800,-6,1.46,1.02
51,8026200,16029175994,6317900,-7,1.02,1.24
48,12245600,16029422445,6635600,-8,1.24,3.72
52,3221900,16039955215,1031100,1,3.72,1.95
48,1463600,16040703689,886900,-1,1.95,1.5
43,1676600,16040926935,273700,-2,1.5,1.95
51,15075300,16041181583,688300,-3,1.95,1.83
50,3984900,16043118855,1852800,-4,1.83,1.53
51,7519200,16043379695,2802600,-5,1.53,1.46
52,5469100,16044421136,4136200,-6,1.46,1.6
48,4923600,16046055095,1393700,-7,1.6,10.75
48,4793900,16049232429,267500,1,10.75,34.55
45,2918100,16052144299,1700,2,34.55,15.41
47,1050500,16056064365,4300,3,15.41,2.7
47,6827600,16056165901,675100,4,2.7,1.02
41,1929500,16056165901,6827600,-1,1.02,3.35
47,2790200,16056371196,1082700,1,3.35,1.32
51,3737600,16056534419,2010500,-1,1.32,59.87
47,2410900,16070970954,1600,1,59.87,3.04
49,1762500,16071946079,322100,2,3.04,10.48
52,1965600,16074772724,41900,3,10.48,1.16
47,1641700,16074818120,1588100,-1,1.16,4.49
50,3136600,16075291269,237000,1,4.49,3.95
51,1678900,16078362243,42000,2,3.95,1.17
49,1961200,16078412973,1273600,-1,1.17,1.97
49,1846500,16078809761,492300,0,1.97,1.03
49,2056000,16078809761,1846500,-1,1.03,1
49,3734400,16078809761,2056000,-2,1,1.81
47,3604700,16079263537,2107400,-3,1.81,1.65
50,2494300,16079777222,2492500,-4,1.65,3.15
53,3140800,16081055704,419800,1,3.15,14.44
50,1686400,16086467519,17000,2,14.44,1.01
46,1411200,16086467519,1686400,-1,1.01,1.87
45,1211500,16086678862,576000,-2,1.87,1.06
51,3101000,16086678892,1210900,-3,1.06,2.13
52,5198100,16087552053,1163500,1,2.13,1.53
51,5089700,16087728517,4379200,-1,1.53,1
47,6212800,16087728517,5089700,-2,1,2.44
45,3710100,16088848179,3912400,1,2.44,1.5
48,5598300,16089353165,2691800,-1,1.5,215.95
47,6456900,16100649364,2000,1,215.95,3.71
48,2304200,16106415415,564400,2,3.71,1.67
45,3181900,16107138574,734100,-1,1.67,6.21
50,2352000,16110152943,52700,1,6.21,1
45,2062800,16110152943,2352000,-1,1,1.83
46,2522300,16110318806,673300,-2,1.83,1.12
49,5366800,16110344366,2239100,-3,1.12,1.07
47,2893400,16110394424,4365800,-4,1.07,1.19
48,2912700,16110514619,1394200,-5,1.19,8.52
48,4057000,16115632815,16300,1,8.52,3.59
43,2043400,16120015239,17200,2,3.59,1.75
44,2250300,16120295691,247100,-1,1.75,14.16
45,2016500,16123176671,16200,1,14.16,1.4
47,4374600,16123216315,1481800,-1,1.4,4.98
43,1489000,16125872131,121300,1,4.98,13.98
50,2080400,16126696586,65700,2,13.98,2.06
50,6789100,16126979907,1514900,3,2.06,1.52
46,3761400,16127045603,6436200,-1,1.52,1.19
46,5175000,16127056144,3681700,-2,1.19,1.44
46,3451400,16127090080,5008600,-3,1.44,1.17
48,2721800,16127115921,3221700,-4,1.17,1.23
46,1965100,16127178222,1888900,-5,1.23,1.01
43,2086800,16127178222,1965100,-6,1.01,162.59
51,6341300,16135237066,600,1,162.59,3.44
47,2658300,16145918228,609100,2,3.44,2.26
45,7355200,16146789426,684300,3,2.26,1.27
49,6814500,16146823007,7125300,-1,1.27,1.53
46,5174000,16149100468,1773300,-2,1.53,3.06
49,2201700,16155723871,1592800,1,3.06,2.65
47,7170800,16156170602,1663400,2,2.65,2.38
48,8084900,16157364031,5918700,3,2.38,1.14
46,9269400,16157365069,8071100,-1,1.14,1.89
47,1792500,16159072138,5864600,-2,1.89,1.21
47,3630100,16159094144,1550100,-3,1.21,1.08
43,718600,16159094706,3617800,-4,1.08,1.2
40,2024600,16159107919,625700,-5,1.2,1.02
47,2606500,16159107919,2024600,-6,1.02,3.97
49,3800900,16160650632,402600,1,3.97,1
44,4658600,16160650632,3800900,-1,1,6.71
43,1639100,16167119117,188100,1,6.71,57.78
43,6774100,16171258525,20500,2,57.78,1
42,5944400,16171258525,6774100,-1,1,1.14
38,1220100,16171264570,5834800,-2,1.14,1.02
35,2815600,16171264742,1211500,-3,1.02,1.22
39,2212300,16171619977,581800,-4,1.22,2.3
45,5079200,16172340694,193700,1,2.3,1.54
40,2157500,16172712142,2954800,-1,1.54,23.17
33,454400,16177130594,15800,1,23.17,3.5
36,383500,16177308156,133100,2,3.5,1.03
39,671700,16177308156,383500,-1,1.03,2.13
41,3209100,16177462809,293600,1,2.13,1.35
45,1394900,16177464500,3198100,-1,1.35,7.6
41,1028600,16178609002,179400,1,7.6,3.21
40,1499000,16178925040,181500,2,3.21,1.05
41,1667600,16178934070,1198400,-1,1.05,1.01
39,4205300,16178934070,1667600,-2,1.01,2.5
41,2404900,16181031131,173500,1,2.5,1.58
45,1647500,16181102403,2175000,-1,1.58,17.93
40,677400,16184377859,122100,1,17.93,1.35
41,895700,16184453198,412900,-1,1.35,1.95
36,552500,16184567819,621600,-2,1.95,2.61
41,4156900,16184939432,169800,1,2.61,1.89
37,2963000,16185035793,3913600,-1,1.89,17.85
43,1093700,16196574456,21300,1,17.85,1.26
41,2132500,16196604725,832100,-1,1.26,1.12
37,1766300,16196604977,2129400,-2,1.12,4.11
44,4869500,16196815315,1495600,1,4.11,1
43,7854100,16196815315,4869500,-1,1,2.9
40,7309200,16198979161,3481200,1,2.9,1.27
47,10420700,16198980830,7298200,-1,1.27,2.79
41,9639600,16202933543,4981300,1,2.79,1.05
47,14585300,16202933573,9639000,-1,1.05,2.38
39,7489400,16204567366,12346700,1,2.38,1.23
45,4611900,16204572641,7455300,-1,1.23,1.61
37,1722600,16204997012,3555600,-2,1.61,1.74
38,5559200,16205225025,1228500,-3,1.74,2.39
44,9033800,16208639595,1085200,1,2.39,5.6
40,1443800,16224867372,89900,2,5.6,2.66
43,4924700,16226292039,205500,3,2.66,1.09
40,5049600,16226296193,4822500,-1,1.09,1.09
41,830600,16226300347,4947400,-2,1.09,2.66
46,10687200,16226601552,110800,1,2.66,1.92
46,1993100,16227683743,8181300,-1,1.92,4.41
39,255600,16229440904,103700,1,4.41,7.89
40,1515100,16229613336,97600,2,7.89,1.36
41,3438900,16229628289,1449400,-1,1.36,2.55
41,4071600,16232903216,99000,1,2.55,1.55
46,3231000,16233027395,3723200,-1,1.55,2.93
40,8742900,16233459186,2602900,1,2.93,3.41
43,1558400,16242928904,101800,2,3.41,9.72
42,1600100,16243924340,73300,3,9.72,2.23
44,4304200,16245147234,138300,4,2.23,4.07
44,1696700,16252485804,100300,5,4.07,5.13
43,1804000,16253819406,98800,6,5.13,1.13
42,1447800,16253825266,1745000,-1,1.13,2.19
44,6993000,16254478527,110700,1,2.19,3.99
40,1396800,16264843640,94400,2,3.99,3.4
41,1574900,16266039027,109800,3,3.4,9.65
42,5799400,16266919259,100600,4,9.65,1.31
42,4498400,16266957712,5563700,-1,1.31,2.08
45,1797600,16267758105,364400,1,2.08,1.89
43,2842900,16267865180,1387700,-1,1.89,1.52
39,1764400,16267869483,2805000,-2,1.52,4.78
43,5870500,16270891578,195300,1,4.78,2.76
42,5367900,16276017831,292900,2,2.76,1.02
41,5126400,16276017831,5367900,-1,1.02,4.9
42,1320800,16284613268,116700,1,4.9,2.57
40,5653700,16285193776,681700,2,2.57,1.4
44,4108400,16285551212,3688700,-1,1.4,1.02
40,3941700,16285551212,4108400,-2,1.02,1.49
37,1851500,16285657553,3681500,-3,1.49,1.42
43,1101200,16286162153,316900,-4,1.42,1.28
41,1370400,16286164523,1086600,-5,1.28,3.38
46,16391200,16287043781,163100,1,3.38,1.26
45,15168000,16287054309,16342000,-1,1.26,2.44
45,18789800,16287812057,12641000,1,2.44,1.29
43,12159600,16287859135,18495600,-1,1.29,2.78
40,18583700,16289933798,10151900,1,2.78,1.5
44,51486700,16289980790,18325500,-1,1.5,4.41
38,486500,16380237712,222600,1,4.41,5.55
39,1027700,16380476642,158700,2,5.55,1.05
39,1218000,16380476672,1027100,-1,1.05,1.32
37,906500,16380486538,1159500,-2,1.32,1.06
41,1058000,16380486568,905900,-3,1.06,4.29
47,2388000,16381234641,101600,1,4.29,1.8
41,1275900,16382025906,836700,-1,1.8,17.49
40,5954700,16384905409,77900,1,17.49,17.16
41,863900,16391855446,79900,2,17.16,1.34
43,1499800,16391886799,654200,-1,1.34,1.41
40,1258800,16391900722,1404600,-2,1.41,1.27
38,1079700,16391944575,544100,-3,1.27,1.05
40,1645300,16391944605,1079100,-4,1.05,2.59
46,4063400,16393268076,332400,1,2.59,2.86
42,2463800,16394512191,2702400,2,2.86,4.22
37,831300,16398045816,281800,3,4.22,1.7
35,516500,16398080369,607200,-1,1.7,1.42
34,328800,16398083422,496800,-2,1.42,2.44
45,5134900,16398147539,172300,1,2.44,1.98
42,3444000,16398316742,4608000,2,1.98,5.83
43,1848500,16403696972,212100,3,5.83,1.2
46,1659600,16403732825,1533800,-1,1.2,1.17
40,1897700,16403748685,1444700,-2,1.17,3.37
43,1226700,16405163968,246600,1,3.37,2.22
38,1039200,16405770881,296800,2,2.22,1.12
40,2046000,16405771633,1031100,-1,1.12,9.11
40,2382900,16408973522,235300,1,9.11,1.16
43,2339200,16408974274,2374800,-1,1.16,2.07
42,3197500,16409739119,1502800,1,2.07,6.92
41,2409600,16415087936,422400,2,6.92,2.23
45,5078200,16415916609,1605300,3,2.23,2.26
45,4550000,16417309995,3061900,4,2.26,8.37
41,2328200,16422444492,437600,5,8.37,2.21
39,4570300,16423658569,494700,6,2.21,3.22
42,2413200,16432101484,279300,7,3.22,1.45
40,2024700,16432115557,2361100,-1,1.45,1.28
36,1013600,16432179768,956600,-2,1.28,1.59
38,1033900,16432198769,920900,-3,1.59,2.32
45,6375000,16432953046,207200,1,2.32,3.04
42,2610500,16441950443,188200,2,3.04,26.41
37,1211700,16445547224,85900,3,26.41,1.81
36,328100,16445905037,290900,-1,1.81,7.97
39,1618500,16446019397,88600,1,7.97,1.8
41,1307600,16446087960,1315200,-1,1.8,1.05
34,1026000,16446087990,1307000,-2,1.05,1.59
34,1357800,16446102981,950200,-3,1.59,2.13
41,3713500,16446178816,790100,1,2.13,4.71
37,1253700,16452137501,11200,2,4.71,17.55
36,1327500,16453072932,50800,3,17.55,1.05
32,918900,16453072962,1326900,-1,1.05,2.29
37,5110900,16453414643,63500,1,2.29,7.08
33,1433000,16461093737,700,2,7.08,3.38
32,654800,16461838222,415300,3,3.38,6.66
35,1570200,16461927492,350800,4,6.66,2.12
36,3855900,16462686859,609000,5,2.12,1.23
36,2711800,16462718712,3641200,-1,1.23,2.24
38,3818800,16463468103,1907400,1,2.24,2.74
36,1460300,16464187430,2559600,2,2.74,2.46
39,9027900,16465106991,270800,3,2.46,4.87
39,1679800,16477465793,4000,4,4.87,1.75
35,1911200,16477546166,1340000,-1,1.75,1.01
40,1716800,16477546166,1911200,-2,1.01,1.1
37,1993200,16477551306,1665400,-3,1.1,11.96
45,2462700,16480420149,1400,1,11.96,1.21
41,1870900,16480452724,2244600,-1,1.21,1.99
36,1401000,16480635927,1581100,1,1.99,1.45
36,1866100,16480641290,1374600,-1,1.45,11.84
40,770900,16483635047,1800,1,11.84,2.32
39,4355700,16484027798,141300,2,2.32,4.66
41,1308200,16491224707,204600,3,4.66,3.31
42,1289900,16492084835,204300,4,3.31,1.41
38,1353400,16492127108,1004400,-1,1.41,1.03
40,1464900,16492127108,1353400,-2,1.03,2.19
45,3602900,16492545569,418900,1,2.19,1.77
40,1821900,16492631104,3119500,-1,1.77,2.39
43,3513200,16492944109,1352000,1,2.39,2.98
39,1221100,16494502027,1714300,2,2.98,2.21
41,6199400,16494995438,247600,3,2.21,2.06
39,1467900,16495743713,3850900,4,2.06,1.4
36,1808300,16496035076,516500,-1,1.4,4.04
43,1763000,16496590044,300000,1,4.04,1.7
39,1190000,16496644107,1429400,-1,1.7,1.19
42,3737300,16496651440,1120400,-2,1.19,3.69
42,2154400,16499003121,401400,1,3.69,1.58
40,2568500,16499066779,1785300,-1,1.58,2.1
39,5447000,16500059245,905400,1,2.1,1.79
46,4915900,16500646308,4241200,-1,1.79,1.28
43,6931000,16500653661,4846200,-2,1.28,1.19
42,1269500,16500711944,5856400,-3,1.19,2.15
44,7623900,16501278629,110500,1,2.15,1.01
46,1928400,16501278629,7623900,-1,1.01,1.06
37,4459000,16501328629,928400,-2,1.06,1.02
41,9079100,16501328629,4459000,-3,1.02,1.02
40,23818600,16501328629,9079100,-4,1.02,43.21
41,4777600,16510116716,105700,1,43.21,1.2
38,3388300,16510520470,1494600,-1,1.2,1.09
37,2942400,16510595571,2137000,-2,1.09,4.03
38,1697400,16511752942,111300,1,4.03,1.31
43,2456700,16511815284,1381500,-1,1.31,3.03
39,657600,16513651859,168900,1,3.03,1.01
43,1522600,16513651859,657600,-1,1.01,3.03
38,1764400,16514936092,203900,1,3.03,1.91
41,3519600,16515496952,213400,-1,1.91,2.38
41,3128300,16518583381,231000,1,2.38,3.91
46,2125500,16523771456,113000,2,3.91,1.86
43,2896200,16524225598,1004200,-1,1.86,10.99
44,1253900,16525724268,100400,1,10.99,1.67
45,1212400,16526244297,192100,-1,1.67,1.21
43,1213900,16526263617,1103100,-2,1.21,4.33
42,494800,16527361517,110700,1,4.33,4.56
43,1222500,16527540877,110800,2,4.56,1.08
42,1287700,16527542824,1190400,-1,1.08,18.94
41,1272000,16528595474,100400,1,18.94,1.24
40,379000,16528796698,263400,-1,1.24,2.19
43,4124900,16528872402,258400,1,2.19,2.04
40,2090600,16530000356,2710900,2,2.04,1
43,4954000,16530000356,2090600,-1,1,2.37
42,1738700,16530300116,4440600,1,2.37,2.19
39,9029300,16531450187,348700,2,2.19,1
40,1468600,16531450187,9029300,-1,1,4.32
43,1817900,16532732363,178200,1,4.32,1.39
39,1480000,16532826076,1353900,-1,1.39,11.16
40,1142600,16534423703,114000,1,11.16,1.36
38,1508200,16534466316,869600,-1,1.36,3.14
36,585600,16535623467,122200,1,3.14,2.8
38,5021700,16535728253,114500,2,2.8,1.27
41,3983100,16535786734,4681800,-1,1.27,3.74
40,970200,16541835650,113200,1,3.74,2.54
